transaction_id,user_id,date,merchant,amount,category_detail,category_primary,payment_method,payment_media,day_of_week,month,is_weekend,day,week,time_of_day,spending_level,log_amount,rolling_7d_spending,transaction_count,spike
TXN001745,USR031,2024-04-13 10:45:40,Sport Station,1194500.0,shopping,Wants,QRIS,Gopay,Saturday,4,True,13,15,Pagi,high,13.993239082918015,5299500.0,1,True
TXN007600,USR053,2024-04-13 13:16:20,MyXL,325000.0,groceries,Needs,QRIS,BNI,Saturday,4,True,13,15,Siang,high,12.691583538230217,5541000.0,1,False
TXN003823,USR072,2024-04-13 14:29:34,LRT Jakarta,18000.0,transport,Needs,Cash,Cash,Saturday,4,True,13,15,Siang,low,9.798182590890704,4146500.0,1,False
TXN008295,USR020,2024-04-13 15:39:01,iPot,965500.0,investment,Investment,Transfer,OVO,Saturday,4,True,13,15,Siang,high,13.78040241658295,2963000.0,1,False
TXN001113,USR016,2024-04-13 15:53:53,Indomaret,294000.0,groceries,Needs,Debit,CIMB Niaga,Saturday,4,True,13,15,Siang,high,12.591338447675579,3067500.0,1,False
TXN010022,USR024,2024-04-13 20:36:22,Adidas,489500.0,shopping,Wants,Debit,BNI,Saturday,4,True,13,15,Malam,high,13.101141783851535,3418000.0,1,False
TXN009965,USR019,2024-04-13 21:28:21,Erigo,383000.0,shopping,Wants,Transfer,DANA,Saturday,4,True,13,15,Malam,high,12.855792879125431,3669500.0,1,False
TXN007729,USR024,2024-04-13 21:58:39,Pull & Bear,1034000.0,shopping,Wants,QRIS,Gopay,Saturday,4,True,13,15,Malam,high,13.848946301168032,3509000.0,1,False
TXN006355,USR067,2024-04-13 22:27:40,Innisfree,105000.0,self_care,Wants,Cash,Cash,Saturday,4,True,13,15,Malam,medium,11.561725152903833,3289000.0,1,False
TXN009139,USR047,2024-04-13 22:30:27,iCloud Storage,400000.0,utilities,Needs,Debit,Jenius,Saturday,4,True,13,15,Malam,high,12.899222326086994,3671000.0,1,False
TXN000581,USR029,2024-04-13 22:31:29,Biznet,266500.0,utilities,Needs,Transfer,Jenius,Saturday,4,True,13,15,Malam,high,12.493133274926212,2972000.0,1,False
TXN005415,USR014,2024-04-13 22:55:28,Innisfree,81500.0,self_care,Wants,Cash,Cash,Saturday,4,True,13,15,Malam,medium,11.308370569092329,2759500.0,1,False
TXN000641,USR075,2024-04-13 23:05:32,Indomaret,255500.0,groceries,Needs,Cash,Cash,Saturday,4,True,13,15,Malam,high,12.450981602512561,2525500.0,1,False
TXN001603,USR034,2024-04-13 23:15:36,Blibli,576000.0,shopping,Wants,QRIS,BCA,Saturday,4,True,13,15,Malam,high,13.263864675787632,2718500.0,1,False
TXN003915,USR019,2024-04-13 23:20:28,Dominos Pizza,19500.0,food,Needs,Debit,CIMB Niaga,Saturday,4,True,13,15,Malam,low,9.87822102528824,1704000.0,1,False
TXN008941,USR016,2024-04-13 23:23:39,Notion Pro,205500.0,education,Wants,Transfer,Jenius,Saturday,4,True,13,15,Malam,high,12.233206179086634,1804500.0,1,False
TXN004245,USR061,2024-04-14 02:15:55,Indomaret,38500.0,groceries,Needs,QRIS,Gopay,Sunday,4,True,14,15,Malam,low,10.55843949396453,1443000.0,1,False
TXN006351,USR073,2024-04-14 05:54:02,Ruangguru,279000.0,education,Wants,Credit Card,Citibank,Sunday,4,True,14,15,Pagi,high,12.53897064502647,1455500.0,1,False
TXN002104,USR041,2024-04-14 09:43:35,Deposito BCA,1249000.0,investment,Investment,Credit Card,CIMB Niaga,Sunday,4,True,14,15,Pagi,high,14.037854589747907,2623000.0,1,True
TXN005177,USR049,2024-04-14 10:57:00,Es Teh Indonesia,33500.0,food,Needs,QRIS,BCA,Sunday,4,True,14,15,Pagi,low,10.419330568113901,2401000.0,1,False
TXN005542,USR029,2024-04-14 16:00:36,CGV Cinemas,178500.0,entertainment,Wants,Credit Card,BRI,Sunday,4,True,14,15,Siang,medium,12.092349482427034,2003500.0,1,False
TXN005398,USR054,2024-04-14 17:11:03,Canva Pro,146000.0,education,Wants,Credit Card,Citibank,Sunday,4,True,14,15,Sore,medium,11.891368749982085,2130000.0,1,False
TXN005273,USR029,2024-04-14 20:22:52,Free Fire,133000.0,entertainment,Wants,Transfer,OVO,Sunday,4,True,14,15,Malam,medium,11.798111925972618,2057500.0,1,False
TXN007796,USR003,2024-04-14 22:12:29,Tokocrypto,936500.0,investment,Investment,Transfer,Gopay,Sunday,4,True,14,15,Malam,high,13.74990586867137,2955500.0,1,False
TXN004032,USR045,2024-04-15 01:42:38,Pull & Bear,767500.0,shopping,Wants,Transfer,BRI,Monday,4,False,15,16,Malam,high,13.550895061374236,3444000.0,1,False
TXN000040,USR032,2024-04-15 02:13:30,A&W,89000.0,food,Needs,QRIS,Mandiri,Monday,4,False,15,16,Malam,medium,11.39640288460621,2284000.0,1,False
TXN002786,USR063,2024-04-15 10:05:00,Kopi Kenangan,77000.0,food,Needs,Transfer,DANA,Monday,4,False,15,16,Pagi,medium,11.251573687764477,2327500.0,1,False
TXN001526,USR041,2024-04-15 11:04:40,Pizza Hut,86500.0,food,Needs,Credit Card,CIMB Niaga,Monday,4,False,15,16,Pagi,medium,11.367911253546788,2235500.0,1,False
TXN001324,USR066,2024-04-15 15:37:09,Circle K,75500.0,groceries,Needs,Debit,BNI,Monday,4,False,15,16,Siang,medium,11.231901180182515,2165000.0,1,False
TXN004401,USR027,2024-04-15 16:21:20,Google One Storage,278500.0,education,Wants,Transfer,DANA,Monday,4,False,15,16,Siang,high,12.537176929007302,2310500.0,1,False
TXN002796,USR020,2024-04-15 16:38:30,MyXL,177500.0,groceries,Needs,Transfer,LinkAja,Monday,4,False,15,16,Siang,medium,12.086731521684555,1551500.0,1,False
TXN008993,USR006,2024-04-15 18:48:15,Skintific,471500.0,self_care,Wants,Debit,BRI,Monday,4,False,15,16,Sore,high,13.063676501944174,1255500.0,1,False
TXN006026,USR075,2024-04-15 20:38:42,Smartfren,340000.0,utilities,Needs,QRIS,BCA,Monday,4,False,15,16,Malam,high,12.73670383776449,1506500.0,1,False
TXN003839,USR045,2024-04-15 20:53:33,Pepper Lunch,118500.0,food,Needs,Debit,BNI,Monday,4,False,15,16,Malam,medium,11.682676678340282,1548000.0,1,False
TXN007574,USR073,2024-04-15 21:15:10,Klinik Pratama,111500.0,health,Needs,Transfer,BRI,Monday,4,False,15,16,Malam,medium,11.621788838451959,1573000.0,1,False
TXN009475,USR074,2024-04-15 22:12:26,Smartfren,85000.0,utilities,Needs,Transfer,DANA,Monday,4,False,15,16,Malam,medium,11.350418300109132,1582500.0,1,False
TXN001661,USR039,2024-04-16 01:54:01,Udemy,135000.0,education,Wants,Credit Card,Standard Chartered,Tuesday,4,False,16,16,Malam,medium,11.813037464800539,1439000.0,1,False
TXN004636,USR048,2024-04-16 02:22:47,MRT Jakarta,62500.0,transport,Needs,QRIS,OVO,Tuesday,4,False,16,16,Malam,medium,11.042937835596494,1324000.0,1,False
TXN005163,USR004,2024-04-16 05:22:57,Blue Bird,44000.0,transport,Needs,QRIS,OVO,Tuesday,4,False,16,16,Pagi,low,10.691967639914864,896500.0,1,False
TXN004485,USR066,2024-04-16 05:52:13,FamilyMart,70500.0,groceries,Needs,QRIS,BRI,Tuesday,4,False,16,16,Pagi,medium,11.163382173096926,627000.0,1,False
TXN005743,USR055,2024-04-16 07:03:49,Converse,1105500.0,shopping,Wants,QRIS,BNI,Tuesday,4,False,16,16,Pagi,high,13.915809183847298,1614000.0,1,False
TXN000053,USR044,2024-04-16 10:26:40,Es Teh Indonesia,84500.0,food,Needs,Cash,Cash,Tuesday,4,False,16,16,Pagi,medium,11.344518647594766,1587000.0,1,False
TXN001158,USR058,2024-04-16 11:05:34,Cotton On,293500.0,shopping,Wants,Transfer,Jenius,Tuesday,4,False,16,16,Pagi,high,12.589636325399509,1795500.0,1,False
TXN009146,USR028,2024-04-16 16:35:08,First Media,73000.0,utilities,Needs,Credit Card,BRI,Tuesday,4,False,16,16,Siang,medium,11.19822841866684,1733500.0,1,False
TXN006056,USR029,2024-04-16 19:26:19,Dicoding,372500.0,education,Wants,Transfer,BSI,Tuesday,4,False,16,16,Sore,high,12.827995001361906,2043500.0,1,False
TXN001175,USR022,2024-04-16 19:55:26,Vivo Gas Station,75000.0,transport,Needs,QRIS,ShopeePay,Tuesday,4,False,16,16,Sore,medium,11.225256725762893,2074500.0,1,False
TXN000838,USR024,2024-04-16 20:29:43,Indodax,409500.0,investment,Investment,Debit,BRI,Tuesday,4,False,16,16,Malam,high,12.92269462427472,2413500.0,1,False
TXN008651,USR038,2024-04-17 00:14:12,Indomaret Point,62000.0,groceries,Needs,QRIS,BCA,Wednesday,4,False,17,16,Malam,medium,11.034905792929415,1370000.0,1,False
TXN002957,USR013,2024-04-17 01:41:11,Skill Academy,192500.0,education,Wants,QRIS,ShopeePay,Wednesday,4,False,17,16,Malam,medium,12.167856627501678,1478000.0,1,False
TXN008433,USR062,2024-04-17 04:58:39,Innisfree,127500.0,self_care,Wants,QRIS,OVO,Wednesday,4,False,17,16,Malam,medium,11.755879486687116,1312000.0,1,False
TXN000716,USR062,2024-04-17 05:54:17,Maxim,55500.0,transport,Needs,Cash,Cash,Wednesday,4,False,17,16,Pagi,medium,10.92415631759022,1294500.0,1,False
TXN000871,USR002,2024-04-17 12:08:39,Steam,63500.0,entertainment,Wants,Transfer,OVO,Wednesday,4,False,17,16,Siang,medium,11.05881093278828,985500.0,1,False
TXN002458,USR010,2024-04-17 13:28:14,Airbnb,752000.0,travel,Wants,Credit Card,Mandiri,Wednesday,4,False,17,16,Siang,high,13.530492932718326,1662500.0,1,False
TXN009078,USR049,2024-04-17 14:31:13,Adobe Creative Cloud,285500.0,education,Wants,Transfer,BNI,Wednesday,4,False,17,16,Siang,high,12.562000810699038,1538500.0,1,False
TXN002220,USR019,2024-04-17 16:08:09,FamilyMart,203000.0,groceries,Needs,Debit,BTN,Wednesday,4,False,17,16,Siang,high,12.220966184120165,1679500.0,1,False
TXN000963,USR045,2024-04-17 16:52:59,Garuda Indonesia,2468500.0,travel,Wants,Transfer,Mandiri,Wednesday,4,False,17,16,Siang,high,14.719121641785287,3955500.0,1,True
TXN007324,USR073,2024-04-17 19:49:06,Starbucks,73500.0,food,Needs,Debit,BSI,Wednesday,4,False,17,16,Sore,medium,11.205054290550551,3901500.0,1,False
TXN006260,USR062,2024-04-17 21:31:11,Matahari,1119000.0,shopping,Wants,QRIS,BCA,Wednesday,4,False,17,16,Malam,high,13.927946880948712,4965000.0,1,True
TXN006813,USR002,2024-04-17 21:32:33,Canva Pro,148000.0,education,Wants,Credit Card,BRI,Wednesday,4,False,17,16,Malam,medium,11.904974309480181,5049500.0,1,False
TXN008359,USR001,2024-04-17 21:47:55,Google One Storage,454500.0,education,Wants,Transfer,ShopeePay,Wednesday,4,False,17,16,Malam,high,13.026955392817271,4752000.0,1,False
TXN009856,USR026,2024-04-17 21:48:22,Parkir Mall,52500.0,transport,Needs,Transfer,CIMB Niaga,Wednesday,4,False,17,16,Malam,medium,10.868587496017359,4519000.0,1,False
TXN001695,USR057,2024-04-18 00:07:05,Stockbit,273500.0,investment,Investment,QRIS,BRI,Thursday,4,False,18,16,Malam,high,12.519060557144618,4589500.0,1,False
TXN001019,USR036,2024-04-18 02:08:08,Barbershop,248000.0,self_care,Wants,Debit,BSI,Thursday,4,False,18,16,Malam,high,12.421188057397055,2369000.0,1,False
TXN009521,USR010,2024-04-18 03:08:33,Sociolla,448500.0,self_care,Wants,QRIS,BNI,Thursday,4,False,18,16,Malam,high,13.013666190132906,2744000.0,1,False
TXN006448,USR015,2024-04-18 04:22:00,Halodoc,179500.0,health,Needs,QRIS,LinkAja,Thursday,4,False,18,16,Malam,medium,12.097936057925594,1804500.0,1,False
TXN005652,USR037,2024-04-18 04:35:37,Nintendo eShop,178000.0,entertainment,Wants,QRIS,BNI,Thursday,4,False,18,16,Malam,medium,12.08954444723597,1834500.0,1,False
TXN008830,USR057,2024-04-18 11:06:46,Vivo Gas Station,5500.0,transport,Needs,QRIS,Gopay,Thursday,4,False,18,16,Pagi,low,8.612685172875459,1385500.0,1,False
TXN007421,USR037,2024-04-18 11:33:45,Nail Studio,265000.0,self_care,Wants,Debit,BNI,Thursday,4,False,18,16,Pagi,high,12.487488878546145,1598000.0,1,False
TXN000311,USR016,2024-04-18 13:30:31,Janji Jiwa,72000.0,food,Needs,Cash,Cash,Thursday,4,False,18,16,Siang,medium,11.184435286790631,1396500.0,1,False
TXN001377,USR065,2024-04-18 13:32:52,Blue Bird,43500.0,transport,Needs,Transfer,LinkAja,Thursday,4,False,18,16,Siang,low,10.680539205318292,1192000.0,1,False
TXN009509,USR025,2024-04-18 19:39:58,Janji Jiwa,54000.0,food,Needs,QRIS,Mandiri,Thursday,4,False,18,16,Sore,medium,10.896757843893464,797500.0,1,False
TXN000234,USR002,2024-04-18 20:42:13,Kimia Farma,24000.0,health,Needs,QRIS,OVO,Thursday,4,False,18,16,Malam,low,10.085850775128717,642000.0,1,False
TXN000949,USR006,2024-04-18 22:16:16,Kimia Farma,72500.0,health,Needs,QRIS,Gopay,Thursday,4,False,18,16,Malam,medium,11.19135563385109,536500.0,1,False
TXN008909,USR058,2024-04-18 22:31:47,Superindo,101000.0,groceries,Needs,Debit,BCA,Thursday,4,False,18,16,Malam,medium,11.522885696764481,632000.0,1,False
TXN008874,USR001,2024-04-19 01:12:45,The Body Shop,318500.0,self_care,Wants,Transfer,CIMB Niaga,Friday,4,False,19,16,Malam,high,12.671380893706852,685500.0,1,False
TXN008812,USR048,2024-04-19 02:11:00,Gorengan,103000.0,food,Needs,Debit,CIMB Niaga,Friday,4,False,19,16,Malam,medium,11.542493975902508,716500.0,1,False
TXN004432,USR045,2024-04-19 07:31:49,Steam,120500.0,entertainment,Wants,Credit Card,CIMB Niaga,Friday,4,False,19,16,Pagi,medium,11.699413330633599,793500.0,1,False
TXN003225,USR024,2024-04-19 08:26:39,Dicoding,44000.0,education,Wants,QRIS,Gopay,Friday,4,False,19,16,Pagi,low,10.691967639914864,783500.0,1,False
TXN006883,USR014,2024-04-19 09:08:14,Tokocrypto,421500.0,investment,Investment,QRIS,BCA,Friday,4,False,19,16,Pagi,high,12.951577428900473,1181000.0,1,False
TXN002722,USR058,2024-04-19 09:49:31,SPA Reflexology,130000.0,self_care,Wants,Cash,Cash,Friday,4,False,19,16,Pagi,medium,11.775297421715827,1238500.0,1,False
TXN009783,USR029,2024-04-19 14:09:34,Damri,53000.0,transport,Needs,QRIS,Gopay,Friday,4,False,19,16,Siang,medium,10.87806606028079,1190500.0,1,False
TXN001106,USR062,2024-04-19 14:48:44,Airbnb,1892500.0,travel,Wants,Transfer,BSI,Friday,4,False,19,16,Siang,high,14.453409792695187,2764500.0,1,True
TXN004107,USR044,2024-04-19 17:48:32,Mumuso,468000.0,shopping,Wants,QRIS,BNI,Friday,4,False,19,16,Sore,high,13.056225711649638,3129500.0,1,False
TXN006251,USR070,2024-04-19 17:50:31,Prodia Lab,598500.0,health,Needs,Credit Card,BCA,Friday,4,False,19,16,Sore,high,13.302183474822545,3607500.0,1,False
TXN002414,USR001,2024-04-19 19:05:51,Aston Hotel,2231500.0,travel,Wants,Transfer,ShopeePay,Friday,4,False,19,16,Sore,high,14.618185011180422,5795000.0,1,True
TXN008394,USR003,2024-04-19 19:35:50,Gojek,62500.0,transport,Needs,Debit,BCA,Friday,4,False,19,16,Sore,medium,11.042937835596494,5436000.0,1,False
TXN003169,USR016,2024-04-19 22:50:26,Barbershop,321000.0,self_care,Wants,QRIS,BCA,Friday,4,False,19,16,Malam,high,12.679199517372098,5627000.0,1,False
TXN002665,USR052,2024-04-20 00:34:31,MyTelkomsel,397000.0,utilities,Needs,QRIS,LinkAja,Saturday,4,True,20,16,Malam,high,12.891694078557842,5971000.0,1,False
TXN000466,USR071,2024-04-20 02:55:01,KRL Commuter,58000.0,transport,Needs,Credit Card,Standard Chartered,Saturday,4,True,20,16,Malam,medium,10.968215530759236,4136500.0,1,False
TXN003337,USR034,2024-04-20 12:51:46,Warteg,25000.0,food,Needs,QRIS,OVO,Saturday,4,True,20,16,Siang,low,10.12667110305036,3693500.0,1,False
TXN004488,USR053,2024-04-20 14:17:31,Kopi Kenangan,57000.0,food,Needs,QRIS,DANA,Saturday,4,True,20,16,Siang,medium,10.950824090522445,3152000.0,1,False
TXN005361,USR021,2024-04-20 17:11:22,Bareksa,1259000.0,investment,Investment,Transfer,Jenius,Saturday,4,True,20,16,Sore,high,14.045829107307345,2179500.0,1,True
TXN002672,USR026,2024-04-20 17:33:28,Valorant,124500.0,entertainment,Wants,Transfer,BNI,Saturday,4,True,20,16,Sore,medium,11.732069026983156,2241500.0,1,False
TXN009387,USR013,2024-04-20 17:43:50,Biznet,280000.0,utilities,Needs,QRIS,OVO,Saturday,4,True,20,16,Sore,high,12.54254845357358,2200500.0,1,False
TXN003172,USR020,2024-04-20 19:12:38,Deposito BCA,1067500.0,investment,Investment,QRIS,ShopeePay,Saturday,4,True,20,16,Sore,high,13.880830960852627,2871000.0,1,False
TXN009589,USR005,2024-04-21 01:09:39,Valorant,106000.0,entertainment,Wants,QRIS,Mandiri,Sunday,4,True,21,16,Malam,medium,11.571203807011969,2919000.0,1,False
TXN008923,USR055,2024-04-21 04:35:48,McDonalds,119000.0,food,Needs,Cash,Cash,Sunday,4,True,21,16,Malam,medium,11.686887175419702,3013000.0,1,False
TXN009196,USR014,2024-04-21 07:51:35,OYO,1731000.0,travel,Wants,Debit,Jenius,Sunday,4,True,21,16,Pagi,high,14.36421041185893,4687000.0,1,True
TXN003532,USR012,2024-04-21 07:59:49,Zenius,56500.0,education,Wants,Credit Card,BRI,Sunday,4,True,21,16,Pagi,medium,10.942013616092948,3484500.0,1,False
TXN003573,USR039,2024-04-21 09:39:11,Somethinc,191500.0,self_care,Wants,QRIS,Gopay,Sunday,4,True,21,16,Pagi,medium,12.162648309521318,3551500.0,1,False
TXN005617,USR071,2024-04-21 09:51:30,Roblox,163000.0,entertainment,Wants,QRIS,Gopay,Sunday,4,True,21,16,Pagi,medium,12.001511614739405,3434500.0,1,False
TXN001016,USR018,2024-04-21 11:30:38,Es Teh Indonesia,113500.0,food,Needs,Debit,BSI,Sunday,4,True,21,16,Pagi,medium,11.63956692643747,2480500.0,1,False
TXN009098,USR056,2024-04-21 13:37:44,BPJS Kesehatan,152000.0,utilities,Needs,Cash,Cash,Sunday,4,True,21,16,Siang,medium,11.931642378754141,2526500.0,1,False
TXN000682,USR025,2024-04-21 15:19:05,Alodokter,538000.0,health,Needs,Transfer,BSI,Sunday,4,True,21,16,Siang,high,13.195615697878253,2945500.0,1,False
TXN008761,USR057,2024-04-21 19:52:07,Tiket.com,463500.0,travel,Wants,Transfer,Mandiri,Sunday,4,True,21,16,Sore,high,13.046563821483023,1678000.0,1,False
TXN007542,USR061,2024-04-21 21:48:14,Daiso,742000.0,shopping,Wants,Transfer,Mandiri,Sunday,4,True,21,16,Malam,high,13.517105869857504,2363500.0,1,False
TXN001639,USR063,2024-04-22 00:30:12,Barbershop,195000.0,self_care,Wants,QRIS,BRI,Monday,4,False,22,17,Malam,medium,12.180759965737863,2367000.0,1,False
TXN004532,USR015,2024-04-22 00:32:41,Citilink,1233000.0,travel,Wants,Credit Card,Citibank,Monday,4,False,22,17,Malam,high,14.02496159317616,3437000.0,1,True
TXN003674,USR047,2024-04-22 02:49:08,OYO,1475000.0,travel,Wants,Cash,Cash,Monday,4,False,22,17,Malam,high,14.204169225721929,4798500.0,1,True
TXN001122,USR038,2024-04-22 04:44:00,Pertamina,66000.0,transport,Needs,QRIS,BCA,Monday,4,False,22,17,Malam,medium,11.097425172408931,4712500.0,1,False
TXN001448,USR019,2024-04-22 05:24:24,Tabungan BRI,1562500.0,investment,Investment,Credit Card,BCA,Monday,4,False,22,17,Pagi,high,14.261798300592488,5737000.0,1,True
TXN004305,USR026,2024-04-22 05:39:51,Vidio,43500.0,entertainment,Wants,Transfer,Jenius,Monday,4,False,22,17,Pagi,low,10.680539205318292,5317000.0,1,False
TXN008698,USR005,2024-04-22 05:44:09,Barbershop,453500.0,self_care,Wants,QRIS,Gopay,Monday,4,False,22,17,Pagi,high,13.024752753606561,5028500.0,1,False
TXN008321,USR067,2024-04-22 09:55:01,iCloud Storage,65000.0,utilities,Needs,Credit Card,BRI,Monday,4,False,22,17,Pagi,medium,11.082157933374816,4898500.0,1,False
TXN005832,USR009,2024-04-22 14:28:00,KRL Commuter,63000.0,transport,Needs,QRIS,LinkAja,Monday,4,False,22,17,Siang,medium,11.050905878263567,3728500.0,1,False
TXN003811,USR046,2024-04-22 18:35:26,Microsoft 365,376500.0,education,Wants,Debit,BTN,Monday,4,False,22,17,Sore,high,12.838675982261055,2630000.0,1,False
TXN006802,USR061,2024-04-23 05:53:15,MyXL,362500.0,utilities,Needs,Debit,BRI,Tuesday,4,False,23,17,Pagi,high,12.80078251189375,2926500.0,1,False
TXN001575,USR061,2024-04-23 06:12:16,AirAsia,686500.0,travel,Wants,Credit Card,Standard Chartered,Tuesday,4,False,23,17,Pagi,high,13.439362960853341,2050500.0,1,False
TXN007395,USR048,2024-04-23 06:30:21,inDrive,70000.0,transport,Needs,QRIS,LinkAja,Tuesday,4,False,23,17,Pagi,medium,11.156264806643742,2077000.0,1,False
TXN004570,USR014,2024-04-23 06:54:51,Bath & Body Works,216000.0,self_care,Wants,Cash,Cash,Tuesday,4,False,23,17,Pagi,high,12.283038316285214,1839500.0,1,False
TXN005475,USR031,2024-04-23 07:15:21,Zara,193000.0,shopping,Wants,Transfer,Jenius,Tuesday,4,False,23,17,Pagi,medium,12.170450649220749,1967500.0,1,False
TXN003081,USR070,2024-04-23 07:21:00,PLN Mobile,303000.0,utilities,Needs,Debit,Jenius,Tuesday,4,False,23,17,Pagi,high,12.621491384816093,2207500.0,1,False
TXN001164,USR010,2024-04-23 08:17:33,Pull & Bear,389000.0,shopping,Wants,Debit,BNI,Tuesday,4,False,23,17,Pagi,high,12.871337193291367,2220000.0,1,False
TXN004863,USR008,2024-04-23 09:05:56,Smartfren,71500.0,utilities,Needs,Transfer,BRI,Tuesday,4,False,23,17,Pagi,medium,11.177466714598282,1929000.0,1,False
TXN004092,USR014,2024-04-23 10:21:47,BPJS Kesehatan,104000.0,utilities,Needs,Transfer,Jenius,Tuesday,4,False,23,17,Pagi,medium,11.552155793461898,1346500.0,1,False
TXN007248,USR046,2024-04-23 12:04:26,Tiket.com,198500.0,travel,Wants,Credit Card,BRI,Tuesday,4,False,23,17,Siang,medium,12.198549416880068,1475000.0,1,False
TXN006707,USR052,2024-04-23 16:43:28,Erigo,495500.0,shopping,Wants,Transfer,Mandiri,Tuesday,4,False,23,17,Siang,high,13.113324650913615,1754500.0,1,False
TXN001467,USR017,2024-04-23 17:04:11,Scarlett Whitening,316500.0,self_care,Wants,Credit Card,Citibank,Tuesday,4,False,23,17,Sore,high,12.66508168011904,1878000.0,1,False
TXN007621,USR015,2024-04-23 17:31:50,Udemy,64000.0,education,Wants,Debit,Mandiri,Tuesday,4,False,23,17,Sore,medium,11.06665398721974,1639000.0,1,False
TXN006378,USR027,2024-04-24 00:42:00,Aston Hotel,96500.0,travel,Wants,Transfer,BRI,Wednesday,4,False,24,17,Malam,medium,11.477308649967686,1346500.0,1,False
TXN004896,USR073,2024-04-24 05:29:18,Google One Storage,193500.0,education,Wants,Transfer,LinkAja,Wednesday,4,False,24,17,Pagi,medium,12.173037959397275,1468500.0,1,False
TXN001586,USR039,2024-04-24 07:51:41,First Media,60000.0,utilities,Needs,Transfer,OVO,Wednesday,4,False,24,17,Pagi,medium,11.002116507732017,1424500.0,1,False
TXN000406,USR052,2024-04-24 11:55:50,Ranch Market,216500.0,groceries,Needs,QRIS,OVO,Wednesday,4,False,24,17,Pagi,high,12.285350445351659,1442500.0,1,False
TXN001969,USR033,2024-04-24 16:53:30,Ruangguru,495500.0,education,Wants,Transfer,CIMB Niaga,Wednesday,4,False,24,17,Siang,high,13.113324650913615,1442500.0,1,False
TXN006167,USR011,2024-04-24 18:36:00,Nasi Padang,18500.0,food,Needs,Cash,Cash,Wednesday,4,False,24,17,Sore,low,9.825580063659602,1144500.0,1,False
TXN000206,USR021,2024-04-25 00:46:36,Netflix,94000.0,entertainment,Wants,Transfer,LinkAja,Thursday,4,False,25,17,Malam,medium,11.451060699493427,1174500.0,1,False
